"transaction_date","transaction_id","customer_id","customer_gender","customer_location","customer_tenure_months","produkt_sku","product_category","quantity","avg_price","delivery_charges","revenue","coupon_status","discount_pct","gst_onsale","daily_offline","daily_online","transaction_month","transaction_month_str","AOV_segment"
2019-02-01,"19,413","12,841",F,California,19,GGOEGOCC017599,Office,5,3.99,6.5,26.45,Used,20,0.1,700,692.67,2,feb,High
2019-02-01,"19,413","13,520",F,Illinois,19,GGOEGOAA017099,Office,20,3.99,6.5,86.3,Clicked,20,0.1,700,692.67,2,feb,High
2019-02-01,"19,413","13,520",F,Illinois,19,GGOEGFKQ020399,Office,5,1.99,6.5,16.45,Used,20,0.1,700,692.67,2,feb,High
2019-02-01,"19,399","13,370",M,Washington DC,41,GGOEGFKQ020799,Office,1,2.99,6.5,9.49,Used,20,0.1,700,692.67,2,feb,Medium-Low
2019-02-01,"19,390","13,370",M,Washington DC,41,GGOEYOLR018699,Office,4,5.59,28.78,51.14,Not Used,20,0.1,700,692.67,2,feb,Medium-Low
2019-02-24,"21,270","15,023",F,Illinois,40,GGOEAOCH014199,Office,5,7.19,41.3,77.25,Used,20,0.1,"3,500","2,280.26",2,feb,High
2019-02-13,"20,323","16,839",F,New York,10,GGOEGOAB015899,Office,1,1.2,6.5,7.7,Used,20,0.1,"3,000","2,007.32",2,feb,Medium-Low
2019-02-24,"21,270","15,023",F,Illinois,40,GGOEGOAC016199,Office,5,7.99,41.3,81.25,Used,20,0.1,"3,500","2,280.26",2,feb,High
2019-02-01,"19,385","13,370",M,Washington DC,41,GGOEYFKQ020699,Office,1,1.99,6.5,8.49,Not Used,20,0.1,700,692.67,2,feb,Medium-Low
2019-02-01,"19,382","13,370",M,Washington DC,41,GGOEGOAR021999,Office,25,1.2,12.76,42.76,Clicked,20,0.1,700,692.67,2,feb,Medium-Low
2019-02-01,"19,378","13,370",M,Washington DC,41,GGOEGOLC013299,Office,10,4.79,18.47,66.37,Clicked,20,0.1,700,692.67,2,feb,Medium-Low
2019-02-01,"19,378","13,370",M,Washington DC,41,GGOEGGOA017399,Office,10,0.79,18.47,26.37,Used,20,0.1,700,692.67,2,feb,Medium-Low
2019-02-24,"21,270","15,023",F,Illinois,40,GGOEGOAQ012899,Office,10,2,41.3,61.3,Clicked,20,0.1,"3,500","2,280.26",2,feb,High
2019-02-24,"21,270","15,023",F,Illinois,40,GGOEGOCB017499,Office,10,8.79,41.3,129.2,Clicked,20,0.1,"3,500","2,280.26",2,feb,High
2019-02-13,"20,295","15,708",F,Illinois,49,GGOEGGOA017399,Office,5,0.79,35.96,39.91,Clicked,20,0.1,"3,000","2,007.32",2,feb,Medium-Low
2019-02-13,"20,292","14,800",M,Illinois,21,GGOEGOGA016299,Office,3,4.99,6.5,21.47,Used,20,0.1,"3,000","2,007.32",2,feb,Medium-High
2019-02-13,"20,292","14,800",M,Illinois,21,GGOEGOAB021699,Office,20,1.99,6.5,46.3,Not Used,20,0.1,"3,000","2,007.32",2,feb,Medium-High
2019-02-13,"20,279","14,800",M,Illinois,21,GGOEGFKQ020799,Office,1,2.39,6.5,8.89,Used,20,0.1,"3,000","2,007.32",2,feb,Medium-High
2019-02-13,"20,279","14,800",M,Illinois,21,GGOEGFKA022299,Office,2,1.2,6.5,8.9,Used,20,0.1,"3,000","2,007.32",2,feb,Medium-High
2019-02-13,"20,274","14,800",M,Illinois,21,GGOEYFKQ020699,Office,1,1.99,6.5,8.49,Used,20,0.1,"3,000","2,007.32",2,feb,Medium-High
2019-02-24,"21,270","15,023",F,Illinois,40,GGOEYOLR018699,Office,10,5.59,41.3,97.2,Not Used,20,0.1,"3,500","2,280.26",2,feb,High
2019-02-24,"21,274","15,311",F,Illinois,40,GGOEGOAA017099,Office,1,3.99,6.5,10.49,Clicked,20,0.1,"3,500","2,280.26",2,feb,Medium-High
2019-02-24,"21,274","15,311",F,Illinois,40,GGOEGOAR013099,Office,1,5.5,6.5,12,Clicked,20,0.1,"3,500","2,280.26",2,feb,Medium-High
2019-02-13,"20,261","16,241",M,New York,34,GGOEGOCC017599,Office,1,3.99,6.5,10.49,Used,20,0.1,"3,000","2,007.32",2,feb,Low
2019-02-13,"20,261","16,241",M,New York,34,GGOEGFKA022299,Office,4,1.5,6.5,12.5,Clicked,20,0.1,"3,000","2,007.32",2,feb,Low
2019-02-12,"20,245","13,069",F,New York,38,GGOEGOCT019199,Office,2,7.99,6.5,22.48,Clicked,20,0.1,"3,000","2,844.64",2,feb,Low
2019-02-28,"21,554","17,402",F,California,37,GGOEGFKQ020399,Office,2,1.59,12.76,15.94,Clicked,20,0.1,"4,000","1,817.18",2,feb,Medium-High
2019-02-12,"20,245","13,069",F,New York,38,GGOEGOCR017899,Office,1,3.19,6.5,9.69,Not Used,20,0.1,"3,000","2,844.64",2,feb,Low
2019-02-12,"20,245","13,069",F,New York,38,GGOEGOCC017599,Office,1,3.19,6.5,9.69,Clicked,20,0.1,"3,000","2,844.64",2,feb,Low
2019-02-12,"20,241","13,069",F,New York,38,GGOEAOCH014199,Office,1,8.99,6.5,15.49,Not Used,20,0.1,"3,000","2,844.64",2,feb,Low
2019-02-12,"20,231","13,069",F,New York,38,GGOEGFKQ020399,Office,5,1.99,6.5,16.45,Clicked,20,0.1,"3,000","2,844.64",2,feb,Low
2019-02-12,"20,227","13,069",F,New York,38,GGOEGOCR017899,Office,1,3.99,6.5,10.49,Used,20,0.1,"3,000","2,844.64",2,feb,Low
2019-02-12,"20,227","18,109",F,New York,9,GGOEGOCC017599,Office,1,3.99,6.5,10.49,Clicked,20,0.1,"3,000","2,844.64",2,feb,Low
2019-02-28,"21,551","17,402",F,California,37,GGOEYOLR018699,Office,6,5.59,41.3,74.84,Clicked,20,0.1,"4,000","1,817.18",2,feb,Medium-High
2019-02-24,"21,274","15,311",F,Illinois,40,GGOEGOBG023599,Office,2,2.99,6.5,12.48,Used,20,0.1,"3,500","2,280.26",2,feb,Medium-High
2019-02-24,"21,274","15,311",F,Illinois,40,GGOEGOCC017599,Office,2,3.99,6.5,14.48,Clicked,20,0.1,"3,500","2,280.26",2,feb,Medium-High
2019-02-12,"20,216","18,109",F,New York,9,GGOEGOXQ016399,Office,3,1.99,6.5,12.47,Used,20,0.1,"3,000","2,844.64",2,feb,Low
2019-02-28,"21,551","17,402",F,California,37,GGOEGOAC021799,Office,120,0.79,41.3,136.1,Used,20,0.1,"4,000","1,817.18",2,feb,Medium-High
2019-02-28,"21,548","17,402",F,California,37,GGOEGFKQ020399,Office,2,1.99,6.5,10.48,Clicked,20,0.1,"4,000","1,817.18",2,feb,Medium-High
2019-02-28,"21,547","17,402",F,California,37,GGOEYFKQ020699,Office,6,1.59,18.47,28.01,Clicked,20,0.1,"4,000","1,817.18",2,feb,Medium-High
2019-02-28,"21,547","17,402",F,California,37,GGOEGFKQ020399,Office,6,1.59,18.47,28.01,Clicked,20,0.1,"4,000","1,817.18",2,feb,Medium-High
2019-02-28,"21,545","17,402",F,California,37,GGOEGOAA017099,Office,4,3.99,6.5,22.46,Used,20,0.1,"4,000","1,817.18",2,feb,Medium-High
2019-02-28,"21,543","15,235",F,New Jersey,23,GGOEGOCB017499,Office,4,8.79,35.3,70.46,Not Used,20,0.1,"4,000","1,817.18",2,feb,High
2019-02-12,"20,231","13,069",F,New York,38,GGOEGKAA019299,Office,2,1.99,6.5,10.48,Used,20,0.1,"3,000","2,844.64",2,feb,Low
2019-02-28,"21,537","15,555",F,Illinois,34,GGOEGOLC014299,Office,30,4.79,35.3,179,Used,20,0.1,"4,000","1,817.18",2,feb,Low
2019-02-28,"21,532","15,555",F,Illinois,34,GGOEGFKQ020399,Office,1,1.99,6.5,8.49,Used,20,0.1,"4,000","1,817.18",2,feb,Low
2019-02-28,"21,532","15,555",F,Illinois,34,GGOEGFKA022299,Office,1,1.5,6.5,8,Used,20,0.1,"4,000","1,817.18",2,feb,Low
2019-02-10,"20,125","16,033",F,Illinois,48,GGOEYFKQ020699,Office,5,1.59,18.47,26.42,Clicked,20,0.1,"3,000","2,037.41",2,feb,High
2019-02-28,"21,523","15,555",F,Illinois,34,GGOEGOLC014299,Office,5,4.79,18.47,42.42,Clicked,20,0.1,"4,000","1,817.18",2,feb,Low
2019-02-10,"20,125","16,033",F,Illinois,48,GGOEGOLC014299,Office,30,4.79,18.47,162.17,Used,20,0.1,"3,000","2,037.41",2,feb,High
2019-02-15,"20,456","17,062",M,Illinois,44,GGOEGFKQ020399,Office,1,1.59,6.5,8.09,Clicked,20,0.1,"3,000","1,738.89",2,feb,High
2019-02-10,"20,125","16,033",F,Illinois,48,GGOEGFKQ020399,Office,10,1.59,18.47,34.37,Used,20,0.1,"3,000","2,037.41",2,feb,High
2019-02-15,"20,465","15,332",F,California,30,GGOEGGOA017399,Office,100,0.79,18.47,97.47,Used,20,0.1,"3,000","1,738.89",2,feb,Medium-Low
2019-02-15,"20,469","15,332",F,California,30,GGOEGFKQ020399,Office,5,1.99,6.5,16.45,Clicked,20,0.1,"3,000","1,738.89",2,feb,Medium-Low
2019-02-15,"20,469","15,332",F,California,30,GGOEGFKQ020799,Office,2,2.99,6.5,12.48,Used,20,0.1,"3,000","1,738.89",2,feb,Medium-Low
2019-02-15,"20,469","15,332",F,California,30,GGOEGOAA017099,Office,20,3.99,6.5,86.3,Clicked,20,0.1,"3,000","1,738.89",2,feb,Medium-Low
2019-02-10,"20,124","16,033",F,Illinois,48,GGOEGOAQ012899,Office,2,2,6.5,10.5,Clicked,20,0.1,"3,000","2,037.41",2,feb,High
2019-02-15,"20,469","15,332",F,California,30,GGOEGOAQ018099,Office,1,3.99,6.5,10.49,Not Used,20,0.1,"3,000","1,738.89",2,feb,Medium-Low
2019-02-15,"20,469","15,332",F,California,30,GGOEGOCR017899,Office,5,3.99,6.5,26.45,Used,20,0.1,"3,000","1,738.89",2,feb,Medium-Low
2019-02-15,"20,469","15,332",F,California,30,GGOEGOCT019199,Office,2,9.99,6.5,26.48,Not Used,20,0.1,"3,000","1,738.89",2,feb,Medium-Low
2019-02-15,"20,469","15,332",F,California,30,GGOEGOLC014299,Office,3,5.99,6.5,24.47,Not Used,20,0.1,"3,000","1,738.89",2,feb,Medium-Low
2019-02-10,"20,124","16,033",F,Illinois,48,GGOEGGOA017399,Office,2,0.79,6.5,8.08,Clicked,20,0.1,"3,000","2,037.41",2,feb,High
2019-02-10,"20,121","16,033",F,Illinois,48,GGOEGOXQ016399,Office,5,1.99,6.5,16.45,Not Used,20,0.1,"3,000","2,037.41",2,feb,High
2019-02-10,"20,118","16,033",F,Illinois,48,GGOEYOLR018699,Office,1,6.99,6.5,13.49,Clicked,20,0.1,"3,000","2,037.41",2,feb,High
2019-02-10,"20,117","16,033",F,Illinois,48,GGOEGOAC021799,Office,15,0.99,6.5,21.35,Not Used,20,0.1,"3,000","2,037.41",2,feb,High
2019-02-15,"20,469","15,332",F,California,30,GGOEGOXQ016399,Office,15,1.99,6.5,36.35,Clicked,20,0.1,"3,000","1,738.89",2,feb,Medium-Low
2019-01-10,"17,546","12,433",M,California,32,GGOEGOAQ018099,Office,1,3.29,6.5,9.79,Clicked,10,0.1,"5,000",515.44,1,jan,High
2019-01-07,"17,300","17,377",M,Illinois,34,GGOEGOAQ018099,Office,7,3.29,6.5,29.53,Used,10,0.1,"4,500","2,579.52",1,jan,Medium-Low
2019-01-07,"17,300","17,377",M,Illinois,34,GGOEGGOA017399,Office,7,0.81,6.5,12.17,Clicked,10,0.1,"4,500","2,579.52",1,jan,Medium-Low
2019-01-06,"17,294","17,377",M,Illinois,34,GGOEGFKQ020399,Office,1,2.05,6.5,8.55,Clicked,10,0.1,"4,500","3,796.85",1,jan,Medium-Low
2019-01-06,"17,291","17,377",M,Illinois,34,GGOEGOBG023599,Office,2,3.08,6.5,12.66,Used,10,0.1,"4,500","3,796.85",1,jan,Medium-Low
2019-01-06,"17,266","16,210",M,New York,49,GGOEGOCT019199,Office,1,10.31,6.5,16.81,Clicked,10,0.1,"4,500","3,796.85",1,jan,Medium-High
2019-01-06,"17,266","16,210",M,New York,49,GGOEGFKQ020399,Office,1,2.05,6.5,8.55,Not Used,10,0.1,"4,500","3,796.85",1,jan,Medium-High
2019-01-06,"17,265","16,210",M,New York,49,GGOEYOLR018699,Office,1,7.21,6.5,13.71,Clicked,10,0.1,"4,500","3,796.85",1,jan,Medium-High
2019-01-06,"17,265","16,210",M,New York,49,GGOEYFKQ020699,Office,1,2.05,6.5,8.55,Not Used,10,0.1,"4,500","3,796.85",1,jan,Medium-High
2019-01-31,"19,294","17,961",F,California,10,GGOEYOLR018699,Office,1,7.21,6.5,13.71,Clicked,10,0.1,700,"1,380.14",1,jan,High
2019-01-31,"19,292","17,961",F,California,10,GGOEGOCC017599,Office,1,4.12,6.5,10.62,Clicked,10,0.1,700,"1,380.14",1,jan,High
2019-01-31,"19,292","17,961",F,California,10,GGOEGFKQ020399,Office,1,2.05,6.5,8.55,Used,10,0.1,700,"1,380.14",1,jan,High
2019-01-31,"19,282","16,150",F,Washington DC,34,GGOEYOLR018699,Office,21,5.49,18.47,133.76,Used,10,0.1,700,"1,380.14",1,jan,Medium-High
2019-01-31,"19,273","16,150",F,Washington DC,34,GGOEGOAB021699,Office,2,2.05,6.5,10.6,Clicked,10,0.1,700,"1,380.14",1,jan,Medium-High
2019-01-31,"19,270","16,150",F,Washington DC,34,GGOEGOCB017499,Office,13,9.07,84.7,202.61,Clicked,10,0.1,700,"1,380.14",1,jan,Medium-High
2019-01-31,"19,270","16,150",F,Washington DC,34,GGOEGOAR013099,Office,13,4.54,84.7,143.72,Used,10,0.1,700,"1,380.14",1,jan,Medium-High
2019-01-30,"19,244","15,093",M,California,46,GGOEGOAQ020099,Office,21,2.94,6.5,68.24,Used,10,0.1,700,981.86,1,jan,Medium-High
2019-01-30,"19,236","14,395",M,New Jersey,4,GGOEGOAR021999,Office,10,1.24,28.78,41.18,Clicked,10,0.1,700,981.86,1,jan,Medium-Low
2019-01-30,"19,236","14,395",M,New Jersey,4,GGOEGOAR013099,Office,6,4.54,28.78,56.02,Used,10,0.1,700,981.86,1,jan,Medium-Low
2019-01-30,"19,236","14,395",M,New Jersey,4,GGOEGOAQ018099,Office,7,3.29,28.78,51.81,Used,10,0.1,700,981.86,1,jan,Medium-Low
2019-01-30,"19,234","14,395",M,New Jersey,4,GGOEGFKQ020799,Office,1,2.47,8.91,11.38,Not Used,10,0.1,700,981.86,1,jan,Medium-Low
2019-01-30,"19,234","14,395",M,New Jersey,4,GGOEGFKQ020399,Office,1,1.64,8.91,10.55,Clicked,10,0.1,700,981.86,1,jan,Medium-Low
2019-01-30,"19,234","14,395",M,New Jersey,4,GGOEAFKQ020599,Office,1,2.47,8.91,11.38,Used,10,0.1,700,981.86,1,jan,Medium-Low
2019-01-30,"19,234","14,395",M,New Jersey,4,GGOEAFKQ020499,Office,1,1.64,8.91,10.55,Clicked,10,0.1,700,981.86,1,jan,Medium-Low
2019-01-30,"19,208","18,168",F,Illinois,5,GGOEGOCB017499,Office,1,9.07,6.5,15.57,Clicked,10,0.1,700,981.86,1,jan,Medium-Low
2019-01-30,"19,200","18,168",F,Illinois,5,GGOEYOLR018699,Office,1,5.77,18.47,24.24,Used,10,0.1,700,981.86,1,jan,Medium-Low
2019-01-30,"19,195","18,168",F,Illinois,5,GGOEGOCT019199,Office,1,10.31,6.5,16.81,Clicked,10,0.1,700,981.86,1,jan,Medium-Low
2019-01-30,"19,173","16,029",F,Washington DC,40,GGOEGOAB022499,Office,2,41.26,6.5,89.02,Clicked,10,0.1,700,981.86,1,jan,High
2019-01-30,"19,173","16,029",F,Washington DC,40,GGOEGOAB016099,Office,10,18.56,6.5,192.1,Clicked,10,0.1,700,981.86,1,jan,High
2019-01-30,"19,163","17,924",M,New Jersey,26,GGOEGOCR017899,Office,1,4.12,6.5,10.62,Clicked,10,0.1,700,981.86,1,jan,Low
2019-01-30,"19,163","15,384",M,California,30,GGOEGOAQ018099,Office,2,4.12,6.5,14.74,Used,10,0.1,700,981.86,1,jan,Low
2019-01-30,"19,163","15,384",M,California,30,GGOEGOAA017099,Office,5,4.12,6.5,27.1,Clicked,10,0.1,700,981.86,1,jan,Low
2019-01-30,"19,163","13,798",M,California,37,GGOEGFKQ020399,Office,10,2.05,6.5,27,Clicked,10,0.1,700,981.86,1,jan,Low
2019-01-30,"19,161","14,625",F,Illinois,14,GGOEGFKQ020399,Office,1,2.05,6.5,8.55,Used,10,0.1,700,981.86,1,jan,Low
2019-01-30,"19,161","14,625",F,Illinois,14,GGOEGFKA022299,Office,1,1.55,6.5,8.05,Used,10,0.1,700,981.86,1,jan,Low
2019-01-30,"19,153","17,757",F,New York,45,GGOEAOCH014199,Office,12,7.42,99.55,188.59,Clicked,10,0.1,700,981.86,1,jan,Medium-High
2019-01-30,"19,153","17,757",F,New York,45,GGOEAFKQ020599,Office,3,2.47,99.55,106.96,Used,10,0.1,700,981.86,1,jan,Medium-High
2019-01-30,"19,144","17,757",F,New York,45,GGOEGOCC017599,Office,10,4.12,6.5,47.7,Used,10,0.1,700,981.86,1,jan,Medium-High
2019-01-30,"19,144","17,757",F,New York,45,GGOEGOAA017099,Office,21,3.92,6.5,88.82,Not Used,10,0.1,700,981.86,1,jan,Medium-High
2019-01-30,"19,144","17,757",F,New York,45,GGOEGFKQ020399,Office,5,2.05,6.5,16.75,Clicked,10,0.1,700,981.86,1,jan,Medium-High
2019-01-30,"19,140","18,168",F,Illinois,5,GGOEGOCR017899,Office,10,4.12,6.5,47.7,Clicked,10,0.1,700,981.86,1,jan,Medium-Low
2019-01-29,"19,103","17,659",F,California,33,GGOEGOXQ016399,Office,103,1.99,6.5,211.47,Clicked,10,0.1,700,836.13,1,jan,High
2019-01-29,"19,103","17,659",F,California,33,GGOEGGOA017399,Office,52,0.98,6.5,57.46,Used,10,0.1,700,836.13,1,jan,High
2019-01-29,"19,098","12,971",F,Washington DC,43,GGOEGOAQ018099,Office,1,4.12,50,54.12,Clicked,10,0.1,700,836.13,1,jan,High
2019-01-29,"19,098","12,971",F,Washington DC,43,GGOEGFKA022299,Office,4,1.55,50,56.2,Used,10,0.1,700,836.13,1,jan,High
2019-01-29,"19,098","12,971",F,Washington DC,43,GGOEAOCH014199,Office,1,9.27,50,59.27,Used,10,0.1,700,836.13,1,jan,High
2019-01-29,"19,083","14,031",F,Illinois,17,GGOEYOLR018699,Office,2,7.21,24.47,38.89,Used,10,0.1,700,836.13,1,jan,Medium-Low
2019-01-29,"19,083","14,031",F,Illinois,17,GGOEGOLC014299,Office,2,6.18,24.47,36.83,Clicked,10,0.1,700,836.13,1,jan,Medium-Low
2019-01-29,"19,083","14,031",F,Illinois,17,GGOEGOAR013099,Office,5,5.67,24.47,52.82,Used,10,0.1,700,836.13,1,jan,Medium-Low
2019-01-29,"19,083","14,031",F,Illinois,17,GGOEGOAC021799,Office,26,0.98,24.47,49.95,Clicked,10,0.1,700,836.13,1,jan,Medium-Low
2019-01-29,"19,075","14,031",F,Illinois,17,GGOEGOAQ020099,Office,1,3.08,6.5,9.58,Clicked,10,0.1,700,836.13,1,jan,Medium-Low
2019-01-29,"19,075","14,031",F,Illinois,17,GGOEGOAQ018099,Office,1,4.12,6.5,10.62,Used,10,0.1,700,836.13,1,jan,Medium-Low
2019-01-29,"19,075","14,031",F,Illinois,17,GGOEGKAA019299,Office,1,2.05,6.5,8.55,Clicked,10,0.1,700,836.13,1,jan,Medium-Low
2019-01-29,"19,075","14,031",F,Illinois,17,GGOEGFKQ020399,Office,1,2.05,6.5,8.55,Used,10,0.1,700,836.13,1,jan,Medium-Low
2019-01-29,"19,072","14,031",F,Illinois,17,GGOEYFKQ020699,Office,1,2.05,6.5,8.55,Clicked,10,0.1,700,836.13,1,jan,Medium-Low
2019-01-28,"19,061","17,412",F,California,19,GGOEGFKQ020799,Office,1,2.47,16.27,18.74,Used,10,0.1,"1,000",993.69,1,jan,Low
2019-01-27,"19,017","16,770",F,Illinois,26,GGOEYOLR018699,Office,21,5.49,182.74,298.03,Clicked,10,0.1,"1,000",687.86,1,jan,High
2019-01-27,"19,017","16,770",F,Illinois,26,GGOEYFKQ020699,Office,1,1.64,182.74,184.38,Clicked,10,0.1,"1,000",687.86,1,jan,High
2019-01-27,"19,014","15,574",F,New York,5,GGOEGOAQ018099,Office,1,4.12,6.5,10.62,Not Used,10,0.1,"1,000",687.86,1,jan,High
2019-01-27,"19,014","15,574",F,New York,5,GGOEGOAC021799,Office,5,1.02,6.5,11.6,Clicked,10,0.1,"1,000",687.86,1,jan,High
2019-01-27,"19,014","15,574",F,New York,5,GGOEGOAB021699,Office,4,2.05,6.5,14.7,Not Used,10,0.1,"1,000",687.86,1,jan,High
2019-01-27,"19,014","15,574",F,New York,5,GGOEGGOA017399,Office,1,1.02,6.5,7.52,Clicked,10,0.1,"1,000",687.86,1,jan,High
2019-01-27,"19,008","15,574",F,New York,5,GGOEAFKQ020599,Office,5,3.08,6.5,21.9,Used,10,0.1,"1,000",687.86,1,jan,High
2019-01-27,"19,008","15,574",F,New York,5,GGOEAFKQ020499,Office,5,2.05,6.5,16.75,Used,10,0.1,"1,000",687.86,1,jan,High
2019-01-27,"19,006","15,574",F,New York,5,GGOEGOAQ015999,Office,1,2.89,6.5,9.39,Clicked,10,0.1,"1,000",687.86,1,jan,High
2019-01-27,"18,996","15,574",F,New York,5,GGOEYFKQ020699,Office,1,2.05,6.5,8.55,Clicked,10,0.1,"1,000",687.86,1,jan,High
2019-01-27,"18,996","15,574",F,New York,5,GGOEGFKQ020399,Office,1,2.05,6.5,8.55,Clicked,10,0.1,"1,000",687.86,1,jan,High
2019-01-27,"18,996","15,574",F,New York,5,GGOEAFKQ020599,Office,1,3.08,6.5,9.58,Used,10,0.1,"1,000",687.86,1,jan,High
2019-01-06,"17,217","14,849",F,New Jersey,45,GGOEGFKQ020799,Office,1,3.61,6.5,10.11,Not Used,10,0.1,"4,500","3,796.85",1,jan,Medium-High
2019-01-27,"18,986","15,574",F,New York,5,GGOEGFKQ020399,Office,1,1.64,6.5,8.14,Clicked,10,0.1,"1,000",687.86,1,jan,High
2019-01-27,"18,971","15,574",F,New York,5,GGOEGOAB022499,Office,1,33,6.5,39.5,Clicked,10,0.1,"1,000",687.86,1,jan,High
2019-01-27,"18,970","15,574",F,New York,5,GGOEGOLC014299,Office,5,4.94,35.96,60.66,Clicked,10,0.1,"1,000",687.86,1,jan,High
2019-01-27,"18,970","15,574",F,New York,5,GGOEGOLC013299,Office,5,4.94,35.96,60.66,Clicked,10,0.1,"1,000",687.86,1,jan,High
2019-01-27,"18,969","15,574",F,New York,5,GGOEGOBG023599,Office,3,2.47,6.5,13.91,Used,10,0.1,"1,000",687.86,1,jan,High
2019-01-06,"17,217","14,849",F,New Jersey,45,GGOEGFKQ020399,Office,2,2.05,6.5,10.6,Used,10,0.1,"4,500","3,796.85",1,jan,Medium-High
2019-01-27,"18,969","15,574",F,New York,5,GGOEGOAQ020099,Office,3,2.47,6.5,13.91,Not Used,10,0.1,"1,000",687.86,1,jan,High
2019-01-27,"18,969","15,574",F,New York,5,GGOEGKAA019299,Office,1,1.64,6.5,8.14,Used,10,0.1,"1,000",687.86,1,jan,High
2019-01-27,"18,969","15,574",F,New York,5,GGOEGFKQ020399,Office,3,1.64,6.5,11.42,Not Used,10,0.1,"1,000",687.86,1,jan,High
2019-01-27,"18,967","15,574",F,New York,5,GGOEGOXQ016399,Office,52,1.97,6.5,108.94,Clicked,10,0.1,"1,000",687.86,1,jan,High
2019-01-27,"18,967","15,574",F,New York,5,GGOEGOAB015899,Office,72,1.5,6.5,114.5,Used,10,0.1,"1,000",687.86,1,jan,High
2019-01-27,"18,963","15,574",F,New York,5,GGOEGOXQ016399,Office,21,1.56,57.74,90.5,Used,10,0.1,"1,000",687.86,1,jan,High
2019-01-27,"18,963","15,574",F,New York,5,GGOEGOAA017099,Office,3,3.29,57.74,67.61,Used,10,0.1,"1,000",687.86,1,jan,High
2019-01-27,"18,963","15,574",F,New York,5,GGOEGFKQ020399,Office,2,1.64,57.74,61.02,Clicked,10,0.1,"1,000",687.86,1,jan,High
2019-01-05,"17,207","14,849",F,New Jersey,45,GGOEGOAB015899,Office,3,1.55,0,4.65,Clicked,10,0.1,"4,500","4,055.3",1,jan,Medium-High
2019-01-27,"18,963","15,640",F,California,30,GGOEAFKQ020599,Office,1,2.47,57.74,60.21,Not Used,10,0.1,"1,000",687.86,1,jan,Medium-Low
2019-01-26,"18,941","16,203",M,California,9,GGOEGFKQ020799,Office,4,3.08,6.5,18.82,Clicked,10,0.1,"1,000",937.58,1,jan,Medium-Low
2019-01-05,"17,207","14,849",F,New Jersey,45,GGOEGFKA022299,Office,3,1.55,0,4.65,Used,10,0.1,"4,500","4,055.3",1,jan,Medium-High
2019-01-05,"17,200","15,983",M,New York,25,GGOEGOFH020299,Office,1,1.64,6.5,8.14,Clicked,10,0.1,"4,500","4,055.3",1,jan,Medium-High
2019-01-05,"17,191","15,983",M,New York,25,GGOEGFKQ020399,Office,1,2.05,6.5,8.55,Clicked,10,0.1,"4,500","4,055.3",1,jan,Medium-High
2019-01-26,"18,919","15,061",M,California,7,GGOEGFKQ020399,Office,1,1.64,6.5,8.14,Not Used,10,0.1,"1,000",937.58,1,jan,High
2019-01-26,"18,908","15,061",M,California,7,GGOEGOCB017499,Office,10,11.34,6.5,119.9,Clicked,10,0.1,"1,000",937.58,1,jan,High
2019-01-26,"18,906","15,061",M,California,7,GGOEGFKQ020799,Office,1,2.47,6.5,8.97,Clicked,10,0.1,"1,000",937.58,1,jan,High
2019-01-26,"18,901","15,061",M,California,7,GGOEGOCR017899,Office,6,3.29,28.78,48.52,Used,10,0.1,"1,000",937.58,1,jan,High
2019-01-26,"18,901","15,061",M,California,7,GGOEGOCC017599,Office,6,3.29,28.78,48.52,Clicked,10,0.1,"1,000",937.58,1,jan,High
2019-01-26,"18,896","15,061",M,California,7,GGOEGOAC016199,Office,15,8.24,62.74,186.34,Clicked,10,0.1,"1,000",937.58,1,jan,High
2019-01-26,"18,887","15,061",M,California,7,GGOEGOLC013299,Office,155,4.78,122.74,863.64,Not Used,10,0.1,"1,000",937.58,1,jan,High
2019-01-05,"17,171","13,758",M,Washington DC,46,GGOEGOFH020299,Office,2,2.05,6.5,10.6,Clicked,10,0.1,"4,500","4,055.3",1,jan,Medium-Low
2019-01-05,"17,170","18,085",M,Illinois,34,GGOEGFKQ020399,Office,1,2.05,6.5,8.55,Used,10,0.1,"4,500","4,055.3",1,jan,Low
2019-01-25,"18,860","17,581",M,California,25,GGOEGOXQ016399,Office,1,2.05,6.5,8.55,Used,10,0.1,"1,000","1,124.95",1,jan,Medium-Low
2019-01-05,"17,167","18,085",M,Illinois,34,GGOEGOLC014299,Office,5,6.18,6.5,37.4,Used,10,0.1,"4,500","4,055.3",1,jan,Low
2019-01-25,"18,860","17,581",M,California,25,GGOEGOLC014299,Office,1,6.18,6.5,12.68,Used,10,0.1,"1,000","1,124.95",1,jan,Medium-Low
2019-01-05,"17,167","18,085",M,Illinois,34,GGOEGOLC013299,Office,5,6.18,6.5,37.4,Clicked,10,0.1,"4,500","4,055.3",1,jan,Low
2019-01-05,"17,167","18,085",M,Illinois,34,GGOEGOAR021999,Office,21,1.47,6.5,37.37,Used,10,0.1,"4,500","4,055.3",1,jan,Low
2019-01-25,"18,860","17,581",M,California,25,GGOEGOAC016199,Office,1,9.27,6.5,15.77,Clicked,10,0.1,"1,000","1,124.95",1,jan,Medium-Low
2019-01-25,"18,859","17,581",M,California,25,GGOEGOLC014299,Office,21,4.71,13.78,112.69,Clicked,10,0.1,"1,000","1,124.95",1,jan,Medium-Low
